split,row,cluster,segment
train,2615,0,New high spenders
train,2616,3,New low spenders
train,2617,3,New low spenders
train,2618,1,Long-term low spenders
train,2619,2,Long-term high spenders
train,2620,2,Long-term high spenders
train,2621,3,New low spenders
train,2622,2,Long-term high spenders
train,2623,2,Long-term high spenders
train,2624,1,Long-term low spenders
train,2625,0,New high spenders
train,2626,0,New high spenders
train,2627,0,New high spenders
train,2628,0,New high spenders
train,2629,2,Long-term high spenders
train,2630,2,Long-term high spenders
train,2631,1,Long-term low spenders
train,2632,2,Long-term high spenders
train,2633,0,New high spenders
train,2634,3,New low spenders
train,2635,1,Long-term low spenders
train,2636,0,New high spenders
train,2637,0,New high spenders
train,2638,0,New high spenders
train,2639,2,Long-term high spenders
train,2640,3,New low spenders
train,2641,0,New high spenders
train,2642,0,New high spenders
train,2643,1,Long-term low spenders
train,2644,3,New low spenders
train,2645,3,New low spenders
train,2646,2,Long-term high spenders
train,2647,0,New high spenders
train,2648,2,Long-term high spenders
train,2649,3,New low spenders
train,2650,2,Long-term high spenders
train,2651,2,Long-term high spenders
train,2652,0,New high spenders
train,2653,3,New low spenders
train,2654,2,Long-term high spenders
train,2655,0,New high spenders
train,2656,2,Long-term high spenders
train,2657,0,New high spenders
train,2658,0,New high spenders
train,2659,0,New high spenders
train,2660,0,New high spenders
train,2661,2,Long-term high spenders
train,2662,3,New low spenders
train,2663,2,Long-term high spenders
train,2664,1,Long-term low spenders
train,2665,3,New low spenders
train,2666,1,Long-term low spenders
train,2667,3,New low spenders
train,2668,2,Long-term high spenders
train,2669,0,New high spenders
train,2670,0,New high spenders
train,2671,2,Long-term high spenders
train,2672,3,New low spenders
train,2673,2,Long-term high spenders
train,2674,3,New low spenders
train,2675,0,New high spenders
train,2676,0,New high spenders
train,2677,2,Long-term high spenders
train,2678,0,New high spenders
train,2679,3,New low spenders
train,2680,3,New low spenders
train,2681,3,New low spenders
train,2682,0,New high spenders
train,2683,1,Long-term low spenders
train,2684,1,Long-term low spenders
train,2685,2,Long-term high spenders
train,2686,1,Long-term low spenders
train,2687,2,Long-term high spenders
train,2688,0,New high spenders
train,2689,2,Long-term high spenders
train,2690,3,New low spenders
train,2691,0,New high spenders
train,2692,2,Long-term high spenders
train,2693,0,New high spenders
train,2694,3,New low spenders
train,2695,0,New high spenders
train,2696,2,Long-term high spenders
train,2697,0,New high spenders
train,2698,2,Long-term high spenders
train,2699,3,New low spenders
train,2700,2,Long-term high spenders
train,2701,3,New low spenders
train,2702,0,New high spenders
train,2703,0,New high spenders
train,2704,1,Long-term low spenders
train,2705,0,New high spenders
train,2706,0,New high spenders
train,2707,2,Long-term high spenders
train,2708,2,Long-term high spenders
train,2709,3,New low spenders
train,2710,1,Long-term low spenders
train,2711,0,New high spenders
train,2712,1,Long-term low spenders
train,2713,3,New low spenders
train,2714,0,New high spenders
train,2715,1,Long-term low spenders
train,2716,3,New low spenders
train,2717,2,Long-term high spenders
train,2718,0,New high spenders
train,2719,1,Long-term low spenders
train,2720,0,New high spenders
train,2721,1,Long-term low spenders
train,2722,1,Long-term low spenders
train,2723,3,New low spenders
train,2724,3,New low spenders
train,2725,1,Long-term low spenders
train,2726,3,New low spenders
train,2727,2,Long-term high spenders
train,2728,0,New high spenders
train,2729,2,Long-term high spenders
train,2730,0,New high spenders
train,2731,0,New high spenders
train,2732,3,New low spenders
train,2733,3,New low spenders
train,2734,0,New high spenders
train,2735,2,Long-term high spenders
train,2736,2,Long-term high spenders
train,2737,1,Long-term low spenders
train,2738,3,New low spenders
train,2739,0,New high spenders
train,2740,3,New low spenders
train,2741,3,New low spenders
train,2742,3,New low spenders
train,2743,0,New high spenders
train,2744,0,New high spenders
train,2745,3,New low spenders
train,2746,3,New low spenders
train,2747,0,New high spenders
train,2748,0,New high spenders
train,2749,2,Long-term high spenders
train,2750,3,New low spenders
train,2751,2,Long-term high spenders
train,2752,2,Long-term high spenders
train,2753,0,New high spenders
train,2754,2,Long-term high spenders
train,2755,2,Long-term high spenders
train,2756,0,New high spenders
train,2757,2,Long-term high spenders
train,2758,1,Long-term low spenders
train,2759,2,Long-term high spenders
train,2760,2,Long-term high spenders
train,2761,2,Long-term high spenders
train,2762,0,New high spenders
train,2763,3,New low spenders
train,2764,1,Long-term low spenders
train,2765,0,New high spenders
train,2766,0,New high spenders
train,2767,2,Long-term high spenders
train,2768,2,Long-term high spenders
train,2769,2,Long-term high spenders
train,2770,0,New high spenders
train,2771,1,Long-term low spenders
train,2772,2,Long-term high spenders
train,2773,1,Long-term low spenders
train,2774,1,Long-term low spenders
train,2775,3,New low spenders
train,2776,3,New low spenders
train,2777,3,New low spenders
train,2778,2,Long-term high spenders
train,2779,1,Long-term low spenders
train,2780,3,New low spenders
train,2781,3,New low spenders
train,2782,2,Long-term high spenders
train,2783,0,New high spenders
train,2784,2,Long-term high spenders
train,2785,1,Long-term low spenders
train,2786,1,Long-term low spenders
train,2787,0,New high spenders
train,2788,0,New high spenders
train,2789,0,New high spenders
train,2790,2,Long-term high spenders
train,2791,2,Long-term high spenders
train,2792,0,New high spenders
train,2793,3,New low spenders
train,2794,2,Long-term high spenders
train,2795,3,New low spenders
train,2796,1,Long-term low spenders
train,2797,0,New high spenders
train,2798,0,New high spenders
train,2799,3,New low spenders
train,2800,3,New low spenders
train,2801,3,New low spenders
train,2802,1,Long-term low spenders
train,2803,2,Long-term high spenders
train,2804,0,New high spenders
train,2805,2,Long-term high spenders
train,2806,0,New high spenders
train,2807,2,Long-term high spenders
train,2808,3,New low spenders
train,2809,1,Long-term low spenders
train,2810,0,New high spenders
train,2811,2,Long-term high spenders
train,2812,3,New low spenders
train,2813,0,New high spenders
train,2814,1,Long-term low spenders
train,2815,2,Long-term high spenders
train,2816,2,Long-term high spenders
train,2817,1,Long-term low spenders
train,2818,2,Long-term high spenders
train,2819,0,New high spenders
train,2820,0,New high spenders
train,2821,2,Long-term high spenders
train,2822,1,Long-term low spenders
train,2823,0,New high spenders
train,2824,3,New low spenders
train,2825,1,Long-term low spenders
train,2826,3,New low spenders
train,2827,0,New high spenders
train,2828,0,New high spenders
train,2829,2,Long-term high spenders
train,2830,2,Long-term high spenders
train,2831,3,New low spenders
train,2832,0,New high spenders
train,2833,0,New high spenders
train,2834,3,New low spenders
train,2835,0,New high spenders
train,2836,3,New low spenders
train,2837,0,New high spenders
train,2838,3,New low spenders
train,2839,2,Long-term high spenders
train,2840,0,New high spenders
train,2841,2,Long-term high spenders
train,2842,2,Long-term high spenders
train,2843,1,Long-term low spenders
train,2844,2,Long-term high spenders
train,2845,2,Long-term high spenders
train,2846,2,Long-term high spenders
train,2847,2,Long-term high spenders
train,2848,2,Long-term high spenders
train,2849,3,New low spenders
train,2850,2,Long-term high spenders
train,2851,0,New high spenders
train,2852,0,New high spenders
train,2853,2,Long-term high spenders
train,2854,0,New high spenders
train,2855,0,New high spenders
train,2856,3,New low spenders
train,2857,0,New high spenders
train,2858,0,New high spenders
train,2859,0,New high spenders
train,2860,2,Long-term high spenders
train,2861,0,New high spenders
train,2862,1,Long-term low spenders
train,2863,2,Long-term high spenders
train,2864,2,Long-term high spenders
train,2865,1,Long-term low spenders
train,2866,2,Long-term high spenders
train,2867,0,New high spenders
train,2868,1,Long-term low spenders
train,2869,0,New high spenders
train,2870,1,Long-term low spenders
train,2871,2,Long-term high spenders
train,2872,0,New high spenders
train,2873,0,New high spenders
train,2874,3,New low spenders
train,2875,2,Long-term high spenders
train,2876,3,New low spenders
train,2877,0,New high spenders
train,2878,0,New high spenders
train,2879,2,Long-term high spenders
train,2880,0,New high spenders
train,2881,3,New low spenders
train,2882,3,New low spenders
train,2883,3,New low spenders
train,2884,3,New low spenders
train,2885,1,Long-term low spenders
train,2886,1,Long-term low spenders
train,2887,0,New high spenders
train,2888,0,New high spenders
train,2889,0,New high spenders
train,2890,0,New high spenders
train,2891,3,New low spenders
train,2892,1,Long-term low spenders
train,2893,0,New high spenders
train,2894,3,New low spenders
train,2895,1,Long-term low spenders
train,2896,0,New high spenders
train,2897,3,New low spenders
train,2898,3,New low spenders
train,2899,2,Long-term high spenders
train,2900,3,New low spenders
train,2901,0,New high spenders
train,2902,3,New low spenders
train,2903,3,New low spenders
train,2904,3,New low spenders
train,2905,1,Long-term low spenders
train,2906,3,New low spenders
train,2907,2,Long-term high spenders
train,2908,0,New high spenders
train,2909,3,New low spenders
train,2910,2,Long-term high spenders
train,2911,3,New low spenders
train,2912,2,Long-term high spenders
train,2913,0,New high spenders
train,2914,0,New high spenders
train,2915,3,New low spenders
train,2916,2,Long-term high spenders
train,2917,0,New high spenders
train,2918,0,New high spenders
train,2919,2,Long-term high spenders
train,2920,3,New low spenders
train,2921,1,Long-term low spenders
train,2922,3,New low spenders
train,2923,0,New high spenders
train,2924,1,Long-term low spenders
train,2925,0,New high spenders
train,2926,0,New high spenders
train,2927,3,New low spenders
train,2928,2,Long-term high spenders
train,2929,2,Long-term high spenders
train,2930,0,New high spenders
train,2931,0,New high spenders
train,2932,2,Long-term high spenders
train,2933,3,New low spenders
train,2934,2,Long-term high spenders
train,2935,2,Long-term high spenders
train,2936,1,Long-term low spenders
train,2937,0,New high spenders
train,2938,2,Long-term high spenders
train,2939,0,New high spenders
train,2940,1,Long-term low spenders
train,2941,0,New high spenders
train,2942,3,New low spenders
train,2943,0,New high spenders
train,2944,0,New high spenders
train,2945,3,New low spenders
train,2946,3,New low spenders
train,2947,0,New high spenders
train,2948,0,New high spenders
train,2949,1,Long-term low spenders
train,2950,3,New low spenders
train,2951,2,Long-term high spenders
train,2952,2,Long-term high spenders
train,2953,3,New low spenders
train,2954,1,Long-term low spenders
train,2955,2,Long-term high spenders
train,2956,0,New high spenders
train,2957,0,New high spenders
train,2958,0,New high spenders
train,2959,0,New high spenders
train,2960,3,New low spenders
train,2961,1,Long-term low spenders
train,2962,2,Long-term high spenders
train,2963,0,New high spenders
train,2964,0,New high spenders
train,2965,0,New high spenders
train,2966,3,New low spenders
train,2967,0,New high spenders
train,2968,2,Long-term high spenders
train,2969,0,New high spenders
train,2970,0,New high spenders
train,2971,0,New high spenders
train,2972,2,Long-term high spenders
train,2973,2,Long-term high spenders
train,2974,3,New low spenders
train,2975,3,New low spenders
train,2976,2,Long-term high spenders
train,2977,0,New high spenders
train,2978,2,Long-term high spenders
train,2979,2,Long-term high spenders
train,2980,2,Long-term high spenders
train,2981,3,New low spenders
train,2982,3,New low spenders
train,2983,2,Long-term high spenders
train,2984,0,New high spenders
train,2985,0,New high spenders
train,2986,0,New high spenders
train,2987,2,Long-term high spenders
train,2988,2,Long-term high spenders
train,2989,3,New low spenders
train,2990,0,New high spenders
train,2991,0,New high spenders
train,2992,1,Long-term low spenders
train,2993,0,New high spenders
train,2994,2,Long-term high spenders
